responseID,surveyName,language_clean,question_group,question_family,final_text,sentiment,label
142567475,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] The information on MY Mah Sing app was useful to me. [ANSWER] Neither agree nor disagree,Neutral,1
142567475,18 Months Post VP Survey,malay,structured_sentiment,ease,[LANG] malay [QGROUP] structured_sentiment [QUESTION] The MY Mah Sing app was easy to use. [ANSWER] Neither agree nor disagree,Neutral,1
142567475,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] How would you rate your overall experience using the MY Mah Sing app? [ANSWER] Neither positive nor negative,Neutral,1
142567475,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Have you downloaded and used MY Mah Sing app? [ANSWER] Yes,Positive,2
142567475,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] I would be keen on utilizing its benefits and rewards. [ANSWER] Neither agree nor disagree,Neutral,1
142567475,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] I feel appreciated by Mah Sing as an M Privilege member. [ANSWER] Neither agree nor disagree,Neutral,1
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Cleanliness of common area [ANSWER] Dissatisfied,Negative,0
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Service provided by the staff [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Billings and payment [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Maintenance of the landscape [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Maintenance of the facilities [ANSWER] Dissatisfied,Negative,0
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Professionalism of our security personnel [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Facilities [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Product design [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Quality & workmanship [ANSWER] Dissatisfied,Negative,0
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The Customer Service Representative responded to my queries promptly. [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567482,18 Months Post VP Survey,english,other,agreement,[LANG] english [QGROUP] other [QUESTION] The Customer Service Representative was polite and friendly. [ANSWER] Satisfied,Positive,2
142567482,18 Months Post VP Survey,english,rating_intent,nps,[LANG] english [QGROUP] rating_intent [QUESTION] How likely would you recommend Mah Sing’s product to a friend or colleague? [ANSWER] 4,Negative,0
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Registration of visitors and contractors before entering the compound [ANSWER] Satisfied,Positive,2
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Location accessibility [ANSWER] Satisfied,Positive,2
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Attentiveness in attending to any queries & providing assistance [ANSWER] Satisfied,Positive,2
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Security personnel are visibly presence. [ANSWER] Satisfied,Positive,2
142567482,18 Months Post VP Survey,english,other,other,"[LANG] english [QGROUP] other [QUESTION] I am aware of what M Privilege is, and the available benefits and rewards. [ANSWER] Disagree",Negative,0
142567482,18 Months Post VP Survey,english,rating_intent,other,[LANG] english [QGROUP] rating_intent [QUESTION] How likely are you to purchase again from Mah Sing in the future if its within your affordability? [ANSWER] Very unlikely,Negative,0
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The information on MY Mah Sing app was useful to me. [ANSWER] Agree,Positive,2
142567482,18 Months Post VP Survey,english,structured_sentiment,ease,[LANG] english [QGROUP] structured_sentiment [QUESTION] The MY Mah Sing app was easy to use. [ANSWER] Agree,Positive,2
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] How would you rate your overall experience using the MY Mah Sing app? [ANSWER] Positive,Positive,2
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Have you downloaded and used MY Mah Sing app? [ANSWER] Yes,Positive,2
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] I find the offered services are highly useful and relevant to my needs. [ANSWER] Agree,Positive,2
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] I would be keen on utilizing its benefits and rewards. [ANSWER] Agree,Positive,2
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] I feel appreciated by Mah Sing as an M Privilege member. [ANSWER] Agree,Positive,2
142567482,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The benefits and rewards of M Privilege are relevant to me. [ANSWER] Neither agree nor disagree,Neutral,1
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Professionalism of our security personnel [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Service provided by the staff [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Billings and payment [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Maintenance of the landscape [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Maintenance of the facilities [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Cleanliness of common area [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Quality & workmanship [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Location accessibility [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Facilities [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Product design [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The Customer Service Representative responded to my queries promptly. [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,agreement,[LANG] english [QGROUP] other [QUESTION] The Customer Service Representative was polite and friendly. [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,rating_intent,nps,[LANG] english [QGROUP] rating_intent [QUESTION] How likely would you recommend Mah Sing’s product to a friend or colleague? [ANSWER] 10,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Security personnel are visibly presence. [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Registration of visitors and contractors before entering the compound [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Attentiveness in attending to any queries & providing assistance [ANSWER] Extremely satisfied,Positive,2
142567496,18 Months Post VP Survey,english,rating_intent,other,[LANG] english [QGROUP] rating_intent [QUESTION] How likely are you to purchase again from Mah Sing in the future if its within your affordability? [ANSWER] Very likely,Positive,2
142567496,18 Months Post VP Survey,english,structured_sentiment,ease,[LANG] english [QGROUP] structured_sentiment [QUESTION] The MY Mah Sing app was easy to use. [ANSWER] Strongly agree,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] How would you rate your overall experience using the MY Mah Sing app? [ANSWER] Positive,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Have you downloaded and used MY Mah Sing app? [ANSWER] Yes,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The information on MY Mah Sing app was useful to me. [ANSWER] Agree,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The benefits and rewards of M Privilege are relevant to me. [ANSWER] Neither agree nor disagree,Neutral,1
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] I would be keen on utilizing its benefits and rewards. [ANSWER] Agree,Positive,2
142567496,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] I feel appreciated by Mah Sing as an M Privilege member. [ANSWER] Agree,Positive,2
142567496,18 Months Post VP Survey,english,other,other,"[LANG] english [QGROUP] other [QUESTION] I am aware of what M Privilege is, and the available benefits and rewards. [ANSWER] Agree",Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Professionalism of our security personnel [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Service provided by the staff [ANSWER] Extremely satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Billings and payment [ANSWER] Extremely satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Maintenance of the landscape [ANSWER] Extremely satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Maintenance of the facilities [ANSWER] Extremely satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Cleanliness of common area [ANSWER] Extremely satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Product design [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Location accessibility [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Facilities [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Quality & workmanship [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] The Customer Service Representative responded to my queries promptly. [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,agreement,[LANG] malay [QGROUP] other [QUESTION] The Customer Service Representative was polite and friendly. [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,rating_intent,nps,[LANG] malay [QGROUP] rating_intent [QUESTION] How likely would you recommend Mah Sing’s product to a friend or colleague? [ANSWER] 8,Neutral,1
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Registration of visitors and contractors before entering the compound [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Security personnel are visibly presence. [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Attentiveness in attending to any queries & providing assistance [ANSWER] Satisfied,Positive,2
142567505,18 Months Post VP Survey,malay,rating_intent,other,[LANG] malay [QGROUP] rating_intent [QUESTION] How likely are you to purchase again from Mah Sing in the future if its within your affordability? [ANSWER] Likely,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] The information on MY Mah Sing app was useful to me. [ANSWER] Strongly agree,Positive,2
142567505,18 Months Post VP Survey,malay,structured_sentiment,ease,[LANG] malay [QGROUP] structured_sentiment [QUESTION] The MY Mah Sing app was easy to use. [ANSWER] Agree,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Have you downloaded and used MY Mah Sing app? [ANSWER] Yes,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] I feel appreciated by Mah Sing as an M Privilege member. [ANSWER] Agree,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] I would be keen on utilizing its benefits and rewards. [ANSWER] Agree,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] The benefits and rewards of M Privilege are relevant to me. [ANSWER] Agree,Positive,2
142567505,18 Months Post VP Survey,malay,other,other,"[LANG] malay [QGROUP] other [QUESTION] I am aware of what M Privilege is, and the available benefits and rewards. [ANSWER] Agree",Positive,2
142567505,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] How would you rate your overall experience using the MY Mah Sing app? [ANSWER] Positive,Positive,2
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Location accessibility [ANSWER] Satisfied,Positive,2
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Facilities [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Product design [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] The Customer Service Representative responded to my queries promptly. [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,agreement,[LANG] malay [QGROUP] other [QUESTION] The Customer Service Representative was polite and friendly. [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,rating_intent,nps,[LANG] malay [QGROUP] rating_intent [QUESTION] How likely would you recommend Mah Sing’s product to a friend or colleague? [ANSWER] 1,Negative,0
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Cleanliness of common area [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Quality & workmanship [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Maintenance of the facilities [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Billings and payment [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] I feel appreciated by Mah Sing as an M Privilege member. [ANSWER] Neither agree nor disagree,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] I would be keen on utilizing its benefits and rewards. [ANSWER] Neither agree nor disagree,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] The benefits and rewards of M Privilege are relevant to me. [ANSWER] Neither agree nor disagree,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,"[LANG] malay [QGROUP] other [QUESTION] I am aware of what M Privilege is, and the available benefits and rewards. [ANSWER] Neither agree nor disagree",Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Maintenance of the landscape [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Attentiveness in attending to any queries & providing assistance [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Registration of visitors and contractors before entering the compound [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Security personnel are visibly presence. [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Professionalism of our security personnel [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567527,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Service provided by the staff [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567544,18 Months Post VP Survey,malay,rating_intent,nps,[LANG] malay [QGROUP] rating_intent [QUESTION] How likely would you recommend Mah Sing’s product to a friend or colleague? [ANSWER] 6,Negative,0
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Cleanliness of common area [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Location accessibility [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Facilities [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,agreement,[LANG] english [QGROUP] other [QUESTION] The Customer Service Representative was polite and friendly. [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Quality & workmanship [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The Customer Service Representative responded to my queries promptly. [ANSWER] Neither satisfied nor dissatisfied,Neutral,1
142567552,18 Months Post VP Survey,english,rating_intent,nps,[LANG] english [QGROUP] rating_intent [QUESTION] How likely would you recommend Mah Sing’s product to a friend or colleague? [ANSWER] 9,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Product design [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Maintenance of the facilities [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Service provided by the staff [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Billings and payment [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Maintenance of the landscape [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] I would be keen on utilizing its benefits and rewards. [ANSWER] Neither agree nor disagree,Neutral,1
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The benefits and rewards of M Privilege are relevant to me. [ANSWER] Neither agree nor disagree,Neutral,1
142567552,18 Months Post VP Survey,english,other,other,"[LANG] english [QGROUP] other [QUESTION] I am aware of what M Privilege is, and the available benefits and rewards. [ANSWER] Agree",Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] I feel appreciated by Mah Sing as an M Privilege member. [ANSWER] Neither agree nor disagree,Neutral,1
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Attentiveness in attending to any queries & providing assistance [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Registration of visitors and contractors before entering the compound [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Security personnel are visibly presence. [ANSWER] Satisfied,Positive,2
142567552,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Professionalism of our security personnel [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Maintenance of the facilities [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Registration of visitors and contractors before entering the compound [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Professionalism of our security personnel [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Service provided by the staff [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Billings and payment [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Maintenance of the landscape [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Cleanliness of common area [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] The Customer Service Representative responded to my queries promptly. [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Location accessibility [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Facilities [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Product design [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Quality & workmanship [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Attentiveness in attending to any queries & providing assistance [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,agreement,[LANG] malay [QGROUP] other [QUESTION] The Customer Service Representative was polite and friendly. [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,rating_intent,nps,[LANG] malay [QGROUP] rating_intent [QUESTION] How likely would you recommend Mah Sing’s product to a friend or colleague? [ANSWER] 8,Neutral,1
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Security personnel are visibly presence. [ANSWER] Satisfied,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] The benefits and rewards of M Privilege are relevant to me. [ANSWER] Strongly disagree,Negative,0
142567556,18 Months Post VP Survey,malay,other,other,"[LANG] malay [QGROUP] other [QUESTION] I am aware of what M Privilege is, and the available benefits and rewards. [ANSWER] Strongly disagree",Negative,0
142567556,18 Months Post VP Survey,malay,rating_intent,other,[LANG] malay [QGROUP] rating_intent [QUESTION] How likely are you to purchase again from Mah Sing in the future if its within your affordability? [ANSWER] Likely,Positive,2
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] The information on MY Mah Sing app was useful to me. [ANSWER] Neither agree nor disagree,Neutral,1
142567556,18 Months Post VP Survey,malay,structured_sentiment,ease,[LANG] malay [QGROUP] structured_sentiment [QUESTION] The MY Mah Sing app was easy to use. [ANSWER] Neither agree nor disagree,Neutral,1
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] How would you rate your overall experience using the MY Mah Sing app? [ANSWER] Neither positive nor negative,Neutral,1
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] I feel appreciated by Mah Sing as an M Privilege member. [ANSWER] Disagree,Negative,0
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] I would be keen on utilizing its benefits and rewards. [ANSWER] Disagree,Negative,0
142567556,18 Months Post VP Survey,malay,other,other,[LANG] malay [QGROUP] other [QUESTION] Have you downloaded and used MY Mah Sing app? [ANSWER] Yes,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Maintenance of the facilities [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Professionalism of our security personnel [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Service provided by the staff [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Billings and payment [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Maintenance of the landscape [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Cleanliness of common area [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,rating_intent,nps,[LANG] english [QGROUP] rating_intent [QUESTION] How likely would you recommend Mah Sing’s product to a friend or colleague? [ANSWER] 10,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Location accessibility [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Facilities [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Product design [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Quality & workmanship [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The Customer Service Representative responded to my queries promptly. [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,agreement,[LANG] english [QGROUP] other [QUESTION] The Customer Service Representative was polite and friendly. [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Security personnel are visibly presence. [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Registration of visitors and contractors before entering the compound [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,rating_intent,other,[LANG] english [QGROUP] rating_intent [QUESTION] How likely are you to purchase again from Mah Sing in the future if its within your affordability? [ANSWER] Very likely,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Attentiveness in attending to any queries & providing assistance [ANSWER] Extremely satisfied,Positive,2
142567578,18 Months Post VP Survey,english,structured_sentiment,ease,[LANG] english [QGROUP] structured_sentiment [QUESTION] The MY Mah Sing app was easy to use. [ANSWER] Strongly agree,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The information on MY Mah Sing app was useful to me. [ANSWER] Strongly agree,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] Have you downloaded and used MY Mah Sing app? [ANSWER] Yes,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] I feel appreciated by Mah Sing as an M Privilege member. [ANSWER] Strongly agree,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] I would be keen on utilizing its benefits and rewards. [ANSWER] Strongly agree,Positive,2
142567578,18 Months Post VP Survey,english,other,other,[LANG] english [QGROUP] other [QUESTION] The benefits and rewards of M Privilege are relevant to me. [ANSWER] Strongly agree,Positive,2
